Id,Sales,Date,Store
25877,3479.9100662682663,2015-08-18,254
26733,4512.0230466944395,2015-08-17,254
27589,0.0,2015-08-16,254
28445,2959.0891092777765,2015-08-15,254
29301,2670.505497211689,2015-08-14,254
30157,2704.313662065804,2015-08-13,254
31013,2356.6058564033597,2015-08-12,254
31869,2372.52694959992,2015-08-11,254
32725,2390.464735578684,2015-08-10,254
33581,0.0,2015-08-09,254
34437,3179.6780747282155,2015-08-08,254
35293,3178.2801817834793,2015-08-07,254
36149,3112.73407203029,2015-08-06,254
37005,3101.246180621928,2015-08-05,254
37861,3369.7828741789385,2015-08-04,254
38717,4655.754348050145,2015-08-03,254
39573,0.0,2015-08-02,254
40429,3739.1528538410844,2015-08-01,254
198,5963.137916086928,2015-09-17,255
1054,6110.037826627254,2015-09-16,255
1910,6181.259049746831,2015-09-15,255
2766,7777.417628370177,2015-09-14,255
3622,0.0,2015-09-13,255
4478,6262.292294962689,2015-09-12,255
5334,5455.501160854433,2015-09-11,255
6190,5688.497969253848,2015-09-10,255
7046,5481.817596770988,2015-09-09,255
7902,5402.576777798416,2015-09-08,255
8758,5870.870698841781,2015-09-07,255
9614,0.0,2015-09-06,255
10470,6480.983151404734,2015-09-05,255
11326,6649.614792086082,2015-09-04,255
12182,6907.1749750659965,2015-09-03,255
13038,7045.978844388289,2015-09-02,255
13894,7128.080959853669,2015-09-01,255
14750,9520.245341480892,2015-08-31,255
15606,0.0,2015-08-30,255
16462,6538.520041641422,2015-08-29,255
17318,5760.102793547152,2015-08-28,255
18174,5029.720777818759,2015-08-27,255
19030,4860.229595132885,2015-08-26,255
19886,4898.285019268693,2015-08-25,255
20742,5356.570951328395,2015-08-24,255
21598,0.0,2015-08-23,255
22454,6029.588782776178,2015-08-22,255
23310,6500.784297049879,2015-08-21,255
24166,6069.331343134282,2015-08-20,255
25022,6138.980306460143,2015-08-19,255
25878,7019.398826608826,2015-08-18,255
26734,8128.394873782347,2015-08-17,255
27590,0.0,2015-08-16,255
28446,6449.431788213043,2015-08-15,255
29302,5637.636573115404,2015-08-14,255
30158,5292.047688864372,2015-08-13,255
31014,5290.088858955076,2015-08-12,255
31870,4907.3735281300005,2015-08-11,255
32726,5416.1068793722825,2015-08-10,255
33582,0.0,2015-08-09,255
34438,6616.473611012777,2015-08-08,255
35294,6121.420494850897,2015-08-07,255
36150,6034.08030535026,2015-08-06,255
37006,6220.003619588615,2015-08-05,255
37862,7144.177308349341,2015-08-04,255
38718,8576.055621528005,2015-08-03,255
39574,0.0,2015-08-02,255
40430,7396.264893768451,2015-08-01,255
199,8843.209147746786,2015-09-17,256
1055,9125.757746811221,2015-09-16,256
1911,9997.528349047901,2015-09-15,256
2767,11267.812807660841,2015-09-14,256
3623,0.0,2015-09-13,256
4479,6419.736883846372,2015-09-12,256
5335,6732.253170857861,2015-09-11,256
6191,6896.287493628046,2015-09-10,256
7047,6997.851579457577,2015-09-09,256
7903,7539.931854354494,2015-09-08,256
8759,8328.459085605746,2015-09-07,256
9615,0.0,2015-09-06,256
10471,6300.588730068472,2015-09-05,256
11327,8542.316554208297,2015-09-04,256
12183,9021.863643238057,2015-09-03,256
13039,9952.534169868435,2015-09-02,256
13895,10800.760249718283,2015-09-01,256
14751,13065.736980287526,2015-08-31,256
15607,0.0,2015-08-30,256
16463,8382.69004794898,2015-08-29,256
17319,8837.190486709702,2015-08-28,256
18175,7673.143133725974,2015-08-27,256
19031,7168.565101156906,2015-08-26,256
19887,6762.977758375353,2015-08-25,256
20743,6658.747343639923,2015-08-24,256
21599,0.0,2015-08-23,256
22455,6589.811961760013,2015-08-22,256
23311,7716.4875124984,2015-08-21,256
24167,8437.350993060589,2015-08-20,256
25023,9264.065561767165,2015-08-19,256
25879,10214.319190764947,2015-08-18,256
26735,11716.569480420221,2015-08-17,256
27591,0.0,2015-08-16,256
28447,6642.408986737655,2015-08-15,256
29303,6974.760435857532,2015-08-14,256
30159,7229.628183106762,2015-08-13,256
31015,6896.587295782185,2015-08-12,256
31871,7261.778094048367,2015-08-11,256
32727,7474.596771659812,2015-08-10,256
33583,0.0,2015-08-09,256
34439,6539.689467542975,2015-08-08,256
35295,8233.08669043023,2015-08-07,256
36151,8620.987839662646,2015-08-06,256
37007,9449.686300483128,2015-08-05,256
37863,10858.82977338399,2015-08-04,256
38719,12983.34908199044,2015-08-03,256
39575,0.0,2015-08-02,256
40431,7406.110724292089,2015-08-01,256
200,5941.00226962614,2015-09-17,258
1056,5621.7474688486345,2015-09-16,258
1912,6951.644150237471,2015-09-15,258
2768,7333.19996160125,2015-09-14,258
3624,0.0,2015-09-13,258
4480,4727.163402859912,2015-09-12,258
5336,5288.33074898041,2015-09-11,258
6192,4832.471669487212,2015-09-10,258
7048,4867.856841404202,2015-09-09,258
7904,4847.318571000121,2015-09-08,258
8760,5318.226245681036,2015-09-07,258
9616,0.0,2015-09-06,258
10472,5031.743796167545,2015-09-05,258
11328,7439.85665589615,2015-09-04,258
12184,6598.285816569985,2015-09-03,258
13040,6308.647360628132,2015-09-02,258
13896,6002.006622958859,2015-09-01,258
14752,9729.784696778383,2015-08-31,258
15608,0.0,2015-08-30,258
16464,4494.581820738178,2015-08-29,258
17320,6040.138112243092,2015-08-28,258
18176,5025.941459167588,2015-08-27,258
19032,5098.949107333887,2015-08-26,258
19888,5059.873172779489,2015-08-25,258
20744,5422.346791100598,2015-08-24,258
21600,0.0,2015-08-23,258
22456,4439.543144417221,2015-08-22,258
23312,7248.826893203848,2015-08-21,258
24168,6660.202207059163,2015-08-20,258
25024,6375.203320874104,2015-08-19,258
25880,6264.779892326183,2015-08-18,258
26736,7620.245404276671,2015-08-17,258
27592,0.0,2015-08-16,258
28448,0.0,2015-08-15,258
29304,5491.990046571928,2015-08-14,258
30160,5459.384133802805,2015-08-13,258
31016,5352.875668015428,2015-08-12,258
31872,5249.540309610582,2015-08-11,258
32728,5807.729134540792,2015-08-10,258
33584,0.0,2015-08-09,258
34440,4951.050509260234,2015-08-08,258
35296,7289.678574096011,2015-08-07,258
36152,6556.740358982015,2015-08-06,258
37008,6200.318011965115,2015-08-05,258
37864,6492.644853152839,2015-08-04,258
38720,7781.470820900107,2015-08-03,258
39576,0.0,2015-08-02,258
40432,5018.115643563803,2015-08-01,258
201,13087.238701803344,2015-09-17,259
1057,12955.586242681216,2015-09-16,259
1913,12893.09418483698,2015-09-15,259
2769,13115.637955237515,2015-09-14,259
3625,16650.38648216038,2015-09-13,259
4481,9633.562520410565,2015-09-12,259
5337,12106.6298014251,2015-09-11,259
6193,11490.482637950588,2015-09-10,259
7049,11508.540212684295,2015-09-09,259
7905,11795.146909249084,2015-09-08,259
8761,12042.85742732296,2015-09-07,259
9617,16301.014859220144,2015-09-06,259
10473,9893.494225816068,2015-09-05,259
11329,13491.988832337627,2015-09-04,259
12185,14368.654106298736,2015-09-03,259
13041,14285.065522733361,2015-09-02,259
13897,14190.228735118744,2015-09-01,259
14753,12881.476958855379,2015-08-31,259
15609,16238.941189190504,2015-08-30,259
16465,9321.661405951212,2015-08-29,259
17321,12396.077323669873,2015-08-28,259
18177,11279.323362158593,2015-08-27,259
19033,11452.818458505844,2015-08-26,259
19889,11190.42154687564,2015-08-25,259
20745,11375.393210379629,2015-08-24,259
21601,16945.279313762123,2015-08-23,259
22457,9017.91995427366,2015-08-22,259
23313,13134.155126410784,2015-08-21,259
24169,12724.373265078728,2015-08-20,259
25025,12678.00573582953,2015-08-19,259
25881,12760.112915028936,2015-08-18,259
26737,12950.758670567662,2015-08-17,259
27593,17684.79958528972,2015-08-16,259
28449,9356.035670453353,2015-08-15,259
29305,12374.362997319899,2015-08-14,259
30161,12802.840762850183,2015-08-13,259
31017,12064.276692013269,2015-08-12,259
31873,11765.960758050882,2015-08-11,259
32729,11383.53907602657,2015-08-10,259
33585,16034.661331056783,2015-08-09,259
34441,9318.516172279818,2015-08-08,259
35297,13562.74495640938,2015-08-07,259
36153,12651.488595742067,2015-08-06,259
37009,12282.66065693162,2015-08-05,259
37865,12262.89701618539,2015-08-04,259
38721,12946.238548785894,2015-08-03,259
39577,16770.9398857773,2015-08-02,259
40433,9518.316142541693,2015-08-01,259
202,17068.090785959695,2015-09-17,262
1058,17796.288814820233,2015-09-16,262
1914,18706.39070904818,2015-09-15,262
2770,19467.6254549738,2015-09-14,262
3626,29761.015259851076,2015-09-13,262
4482,17356.295110899937,2015-09-12,262
5338,18021.815640523422,2015-09-11,262
6194,16615.694791591362,2015-09-10,262
7050,16536.01168901984,2015-09-09,262
7906,16794.003860809556,2015-09-08,262
8762,17099.075737060393,2015-09-07,262
9618,30571.81458279017,2015-09-06,262
10474,17835.39771216963,2015-09-05,262
11330,20137.544011196813,2015-09-04,262
12186,20686.431328806502,2015-09-03,262
13042,21434.576757682957,2015-09-02,262
13898,21419.53350569507,2015-09-01,262
14754,22660.297046800944,2015-08-31,262
15610,30530.90481257689,2015-08-30,262
16466,18246.58310618874,2015-08-29,262
17322,18362.670015532498,2015-08-28,262
18178,17355.886755876363,2015-08-27,262
19034,17005.550122334884,2015-08-26,262
19890,16755.3733768159,2015-08-25,262
20746,17816.377151034667,2015-08-24,262
21602,29609.315414796238,2015-08-23,262
22458,16889.156414809408,2015-08-22,262
23314,20002.171440606548,2015-08-21,262
24170,19830.341939911108,2015-08-20,262
25026,19032.146456695464,2015-08-19,262
25882,19202.751759172374,2015-08-18,262
26738,21152.137622837206,2015-08-17,262
27594,30185.191130508276,2015-08-16,262
28450,17791.874343883777,2015-08-15,262
29306,17878.120209904755,2015-08-14,262
30162,16805.520378008732,2015-08-13,262
31018,16802.83907739464,2015-08-12,262
31874,17042.56629570679,2015-08-11,262
32730,17285.07428597503,2015-08-10,262
33586,31685.854428162147,2015-08-09,262
34442,17212.143509137386,2015-08-08,262
35298,20250.010510900425,2015-08-07,262
36154,19818.52705211922,2015-08-06,262
37010,19578.320284762594,2015-08-05,262
37866,20052.754321450066,2015-08-04,262
38722,21293.99865957027,2015-08-03,262
39578,29876.000824860323,2015-08-02,262
40434,19339.08755879297,2015-08-01,262
203,4061.212627740034,2015-09-17,263
1059,4008.31418672314,2015-09-16,263
1915,4530.240083924532,2015-09-15,263
2771,5614.669589114888,2015-09-14,263
3627,0.0,2015-09-13,263
4483,4697.978894923867,2015-09-12,263
5339,3461.011560068188,2015-09-11,263
6195,3615.1480145246214,2015-09-10,263
7051,3642.0899155846314,2015-09-09,263
7907,3797.8607866712077,2015-09-08,263
8763,3957.3906112074687,2015-09-07,263
9619,0.0,2015-09-06,263
10475,4795.163248757246,2015-09-05,263
11331,4979.819045971458,2015-09-04,263
12187,4890.559639646423,2015-09-03,263
13043,5148.825149328349,2015-09-02,263
13899,5209.244758037379,2015-09-01,263
14755,5866.830581954362,2015-08-31,263
15611,0.0,2015-08-30,263
16467,4974.338534334983,2015-08-29,263
17323,3596.9021569889223,2015-08-28,263
18179,3688.756027782503,2015-08-27,263
19035,3741.5986283406514,2015-08-26,263
19891,3884.6831812407645,2015-08-25,263
20747,4025.252006996252,2015-08-24,263
21603,0.0,2015-08-23,263
22459,4887.909827056752,2015-08-22,263
23315,4826.280042020347,2015-08-21,263
24171,4728.846211868919,2015-08-20,263
25027,4823.466470309751,2015-08-19,263
25883,4919.509825505349,2015-08-18,263
26739,5548.898106023145,2015-08-17,263
27595,0.0,2015-08-16,263
28451,0.0,2015-08-15,263
29307,3667.67151523292,2015-08-14,263
30163,3719.0647714297274,2015-08-13,263
31019,3702.544939111068,2015-08-12,263
31875,3829.8669107534215,2015-08-11,263
32731,3961.468347943835,2015-08-10,263
33587,0.0,2015-08-09,263
34443,4651.201493409064,2015-08-08,263
35299,4948.479326115921,2015-08-07,263
36155,4840.464991316159,2015-08-06,263
37011,5030.895031807877,2015-08-05,263
37867,5087.225665578304,2015-08-04,263
38723,5468.28699045985,2015-08-03,263
39579,0.0,2015-08-02,263
40435,4896.54591417014,2015-08-01,263
204,5164.43212308492,2015-09-17,265
1060,5229.79951271552,2015-09-16,265
1916,6432.121371644337,2015-09-15,265
2772,8359.150597505306,2015-09-14,265
3628,0.0,2015-09-13,265
4484,2503.7095137833558,2015-09-12,265
5340,4345.65143905711,2015-09-11,265
6196,4372.029839431516,2015-09-10,265
7052,4407.818058325447,2015-09-09,265
7908,4423.724963546134,2015-09-08,265
8764,4493.018444897564,2015-09-07,265
9620,0.0,2015-09-06,265
10476,2718.492329511492,2015-09-05,265
11332,5029.081916524279,2015-09-04,265
12188,5256.402338797895,2015-09-03,265
13044,5845.644136130821,2015-09-02,265
13900,7324.880677434996,2015-09-01,265
14756,9272.61075678596,2015-08-31,265
15612,0.0,2015-08-30,265
16468,2325.6393585716232,2015-08-29,265
17324,4405.255763294938,2015-08-28,265
18180,4455.251592907157,2015-08-27,265
19036,4319.254668707536,2015-08-26,265
19892,4304.292595428157,2015-08-25,265
20748,4418.679876595786,2015-08-24,265
21604,0.0,2015-08-23,265
22460,2467.6996465389348,2015-08-22,265
23316,5254.224371078484,2015-08-21,265
24172,5314.821369058613,2015-08-20,265
25028,5374.12038131645,2015-08-19,265
25884,6240.092875147386,2015-08-18,265
26740,8758.36161569865,2015-08-17,265
27596,0.0,2015-08-16,265
28452,2511.1783485428027,2015-08-15,265
29308,4676.254834991222,2015-08-14,265
30164,4525.962726874299,2015-08-13,265
31020,4204.8613533094685,2015-08-12,265
31876,4306.886174879025,2015-08-11,265
32732,4500.102266405858,2015-08-10,265
33588,0.0,2015-08-09,265
34444,2599.493342800234,2015-08-08,265
35300,5514.670863398378,2015-08-07,265
36156,5771.104777247461,2015-08-06,265
37012,5890.57907055024,2015-08-05,265
37868,6568.848260431381,2015-08-04,265
38724,8731.211751074194,2015-08-03,265
39580,0.0,2015-08-02,265
40436,3037.9683129591676,2015-08-01,265
205,9459.947556049254,2015-09-17,267
1061,7753.219966151097,2015-09-16,267
1917,8590.05006178745,2015-09-15,267
2773,10739.21004702763,2015-09-14,267
3629,0.0,2015-09-13,267
4485,11039.30591874195,2015-09-12,267
5341,7466.524503442218,2015-09-11,267
6197,7939.42339075409,2015-09-10,267
7053,6458.521218529032,2015-09-09,267
7909,7186.2065833881525,2015-09-08,267
8765,7674.213903683989,2015-09-07,267
9621,0.0,2015-09-06,267
10477,10789.651940847154,2015-09-05,267
11333,8897.255188191608,2015-09-04,267
12189,9897.808744385064,2015-09-03,267
13045,9441.3020621477,2015-09-02,267
13901,9065.929862744924,2015-09-01,267
14757,11694.421839056591,2015-08-31,267
15613,0.0,2015-08-30,267
16469,11917.992874234442,2015-08-29,267
17325,8868.719293103024,2015-08-28,267
18181,9181.994736298302,2015-08-27,267
19037,6698.019212406408,2015-08-26,267
19893,6909.1132595366635,2015-08-25,267
20749,9169.092063089383,2015-08-24,267
21605,0.0,2015-08-23,267
22461,10731.136031814327,2015-08-22,267
23317,8938.028509350714,2015-08-21,267
24173,9851.177314580927,2015-08-20,267
25029,8525.490341387205,2015-08-19,267
25885,9121.044771900553,2015-08-18,267
26741,12015.809227487736,2015-08-17,267
27597,0.0,2015-08-16,267
28453,10507.669617211614,2015-08-15,267
29309,8053.290496292359,2015-08-14,267
30165,9263.597992367897,2015-08-13,267
31021,7181.240433548034,2015-08-12,267
31877,7235.668007412926,2015-08-11,267
32733,8927.412013474717,2015-08-10,267
33589,0.0,2015-08-09,267
34445,11004.94544273345,2015-08-08,267
35301,8498.350267875441,2015-08-07,267
36157,10428.813592362196,2015-08-06,267
37013,8485.538667706918,2015-08-05,267
37869,9791.272348759096,2015-08-04,267
38725,11830.62342987059,2015-08-03,267
39581,0.0,2015-08-02,267
40437,10328.806742011795,2015-08-01,267
206,5034.163058200273,2015-09-17,268
1062,5958.260450188274,2015-09-16,268
1918,5986.919812260431,2015-09-15,268
2774,7140.574667337852,2015-09-14,268
3630,0.0,2015-09-13,268
4486,3154.8870934586507,2015-09-12,268
5342,4962.828383334456,2015-09-11,268
6198,3587.117204312672,2015-09-10,268
7054,3708.12107818113,2015-09-09,268
7910,4079.5357647845726,2015-09-08,268
8766,4216.670277989812,2015-09-07,268
9622,0.0,2015-09-06,268
10478,3843.4888945466855,2015-09-05,268
11334,5504.159136574159,2015-09-04,268
12190,5278.434268779405,2015-09-03,268
13046,6204.220974434791,2015-09-02,268
13902,6681.617499242211,2015-09-01,268
14758,7162.51423453515,2015-08-31,268
15614,0.0,2015-08-30,268
16470,3305.7640209464953,2015-08-29,268
17326,4640.097857310085,2015-08-28,268
18182,3334.1542140349147,2015-08-27,268
19038,3408.884117530858,2015-08-26,268
19894,3337.197655960811,2015-08-25,268
20750,3639.5078836695293,2015-08-24,268
21606,0.0,2015-08-23,268
22462,2854.8548745569783,2015-08-22,268
23318,5191.430976321969,2015-08-21,268
24174,4920.576025066566,2015-08-20,268
25030,5327.391265165488,2015-08-19,268
25886,5282.77567606465,2015-08-18,268
26742,6813.46175404853,2015-08-17,268
27598,0.0,2015-08-16,268
28454,2897.1289782647473,2015-08-15,268
29310,5429.908904914426,2015-08-14,268
30166,3970.330896236417,2015-08-13,268
31022,4132.8261272535365,2015-08-12,268
31878,3940.329894186826,2015-08-11,268
32734,4155.041024793837,2015-08-10,268
33590,0.0,2015-08-09,268
34446,3300.4249333909997,2015-08-08,268
35302,5529.406064537376,2015-08-07,268
36158,5222.32876048934,2015-08-06,268
37014,6017.480534213191,2015-08-05,268
37870,5822.251602188897,2015-08-04,268
38726,7431.558682631022,2015-08-03,268
39582,0.0,2015-08-02,268
40438,4861.431684011459,2015-08-01,268
207,8831.833995631978,2015-09-17,269
1063,10061.567174952272,2015-09-16,269
1919,10909.018994085418,2015-09-15,269
2775,13485.076698954823,2015-09-14,269
3631,0.0,2015-09-13,269
4487,5395.374627754763,2015-09-12,269
5343,7097.427938960441,2015-09-11,269
6199,6661.2772572397225,2015-09-10,269
7055,6325.136466070389,2015-09-09,269
7911,6595.995902142828,2015-09-08,269
8767,7233.503105337187,2015-09-07,269
9623,0.0,2015-09-06,269
10479,5293.059172639233,2015-09-05,269
11335,8374.047533264826,2015-09-04,269
12191,8663.114378129598,2015-09-03,269
13047,9957.101097251763,2015-09-02,269
13903,12040.825736886252,2015-09-01,269
14759,15220.68928776188,2015-08-31,269
15615,0.0,2015-08-30,269
16471,6001.0346445061205,2015-08-29,269
17327,6998.175710532912,2015-08-28,269
18183,6578.233705660468,2015-08-27,269
19039,5856.303477621869,2015-08-26,269
19895,5828.353395766955,2015-08-25,269
20751,6394.945952187574,2015-08-24,269
21607,0.0,2015-08-23,269
22463,5018.037200564016,2015-08-22,269
23319,8669.963731133224,2015-08-21,269
24175,8576.144485724852,2015-08-20,269
25031,10017.7336544851,2015-08-19,269
25887,10758.96297236632,2015-08-18,269
26743,13331.43497342349,2015-08-17,269
27599,0.0,2015-08-16,269
28455,5311.987240528145,2015-08-15,269
29311,7290.626343354669,2015-08-14,269
30167,6962.295436389912,2015-08-13,269
31023,6935.8706406460105,2015-08-12,269
31879,6884.926394057782,2015-08-11,269
32735,7105.517094928335,2015-08-10,269
33591,0.0,2015-08-09,269
34447,5286.7459539458005,2015-08-08,269
35303,7616.499196785744,2015-08-07,269
36159,8322.223892477592,2015-08-06,269
37015,9712.94569602303,2015-08-05,269
37871,11141.877798917216,2015-08-04,269
38727,15421.607815517513,2015-08-03,269
39583,0.0,2015-08-02,269
40439,7138.083984055889,2015-08-01,269
208,6937.773123577643,2015-09-17,272
1064,7078.559272324942,2015-09-16,272
1920,7595.286642128606,2015-09-15,272
2776,9962.719298079306,2015-09-14,272
3632,0.0,2015-09-13,272
4488,3420.83515647666,2015-09-12,272
5344,5066.425594803317,2015-09-11,272
6200,4816.613548777569,2015-09-10,272
7056,4466.382924058835,2015-09-09,272
7912,4788.426261961867,2015-09-08,272
8768,4887.600665502816,2015-09-07,272
9624,0.0,2015-09-06,272
10480,3527.1197018771472,2015-09-05,272
11336,7021.8460285772,2015-09-04,272
12192,7654.649052738434,2015-09-03,272
13048,7593.9633869907675,2015-09-02,272
13904,7607.767587672319,2015-09-01,272
14760,13795.418977496838,2015-08-31,272
15616,0.0,2015-08-30,272
16472,3660.7379987034765,2015-08-29,272
17328,5700.554561215598,2015-08-28,272
18184,4817.367767628472,2015-08-27,272
19040,4328.67067419893,2015-08-26,272
19896,4576.499927646778,2015-08-25,272
20752,4714.560613117979,2015-08-24,272
21608,0.0,2015-08-23,272
22464,3199.213076042486,2015-08-22,272
23320,6831.7342745816195,2015-08-21,272
24176,7160.598916982781,2015-08-20,272
25032,7160.669390225915,2015-08-19,272
25888,7709.88503546856,2015-08-18,272
26744,9913.8188700139,2015-08-17,272
27600,0.0,2015-08-16,272
28456,3136.0620812714574,2015-08-15,272
29312,5277.256936051088,2015-08-14,272
30168,5314.22745394169,2015-08-13,272
31024,5087.721142326363,2015-08-12,272
31880,5190.780663642432,2015-08-11,272
32736,5334.893322275599,2015-08-10,272
33592,0.0,2015-08-09,272
34448,3272.185372752262,2015-08-08,272
35304,6262.360599419715,2015-08-07,272
36160,7320.545432429752,2015-08-06,272
37016,7330.055511984161,2015-08-05,272
37872,7995.4768068064905,2015-08-04,272
38728,9894.472340320564,2015-08-03,272
39584,0.0,2015-08-02,272
40440,4186.313710289666,2015-08-01,272
209,7627.272406989448,2015-09-17,273
1065,8117.085053110249,2015-09-16,273
1921,8275.514433113614,2015-09-15,273
2777,11048.612486772687,2015-09-14,273
3633,0.0,2015-09-13,273
4489,5768.764598833847,2015-09-12,273
5345,6714.463103968259,2015-09-11,273
6201,7244.952980336508,2015-09-10,273
7057,7059.929195190415,2015-09-09,273
7913,7190.321611143984,2015-09-08,273
8769,6605.447792401511,2015-09-07,273
9625,0.0,2015-09-06,273
10481,6216.5982990115735,2015-09-05,273
11337,8301.10925063789,2015-09-04,273
12193,8214.493791482872,2015-09-03,273
13049,8785.467924325414,2015-09-02,273
13905,9710.349986583517,2015-09-01,273
14761,12708.54171670125,2015-08-31,273
15617,0.0,2015-08-30,273
16473,6475.424960897791,2015-08-29,273
17329,6401.997160983247,2015-08-28,273
18185,6323.994349221925,2015-08-27,273
19041,5932.214653369103,2015-08-26,273
19897,5899.360247601702,2015-08-25,273
20753,6085.181404618926,2015-08-24,273
21609,0.0,2015-08-23,273
22465,5404.665415959185,2015-08-22,273
23321,7803.089144885,2015-08-21,273
24177,7954.70004076413,2015-08-20,273
25033,8489.237794609444,2015-08-19,273
25889,9451.487915910648,2015-08-18,273
26745,10869.32483311865,2015-08-17,273
27601,0.0,2015-08-16,273
28457,5835.952551235614,2015-08-15,273
29313,6839.430556755876,2015-08-14,273
30169,6864.852168572146,2015-08-13,273
31025,6440.425463767408,2015-08-12,273
31881,6508.825146808622,2015-08-11,273
32737,7087.419945300225,2015-08-10,273
33593,0.0,2015-08-09,273
34449,6367.828776362369,2015-08-08,273
35305,8023.704873017608,2015-08-07,273
36161,8233.98480514253,2015-08-06,273
37017,8315.767395000625,2015-08-05,273
37873,9044.115183174785,2015-08-04,273
38729,11947.120364565852,2015-08-03,273
39585,0.0,2015-08-02,273
40441,6524.671732817645,2015-08-01,273
210,5769.870198078059,2015-09-17,274
1066,5747.884130128732,2015-09-16,274
1922,5901.5891957491,2015-09-15,274
2778,6180.800945949679,2015-09-14,274
3634,7512.407633234189,2015-09-13,274
4490,0.0,2015-09-12,274
5346,0.0,2015-09-11,274
6202,5436.225382468815,2015-09-10,274
7058,0.0,2015-09-09,274
7914,0.0,2015-09-08,274
8770,0.0,2015-09-07,274
9626,7347.224030448124,2015-09-06,274
10482,5077.0659683309295,2015-09-05,274
11338,6240.256341182471,2015-09-04,274
12194,6017.480531860536,2015-09-03,274
13050,5577.870777795404,2015-09-02,274
13906,5553.38438150294,2015-09-01,274
14762,5968.905850276018,2015-08-31,274
15618,7149.265052382387,2015-08-30,274
16474,4995.543937745867,2015-08-29,274
17330,5746.462676165133,2015-08-28,274
18186,5572.160953373005,2015-08-27,274
19042,5507.468040891055,2015-08-26,274
19898,5408.03335588481,2015-08-25,274
20754,5555.775118661655,2015-08-24,274
21610,7442.810934863244,2015-08-23,274
22466,4949.642087905229,2015-08-22,274
23322,6007.204794395906,2015-08-21,274
24178,5691.49570045896,2015-08-20,274
25034,5707.493893388983,2015-08-19,274
25890,5836.4539948624915,2015-08-18,274
26746,5948.668411358623,2015-08-17,274
27602,7539.722457838466,2015-08-16,274
28458,5042.447873484925,2015-08-15,274
29314,5677.368402238782,2015-08-14,274
30170,5436.225382468815,2015-08-13,274
31026,5348.116872447763,2015-08-12,274
31882,5266.775222304398,2015-08-11,274
32738,5419.439338459626,2015-08-10,274
33594,7378.185471294323,2015-08-09,274
34450,5077.0659683309295,2015-08-08,274
35306,6251.643870074136,2015-08-07,274
36162,5947.818652190754,2015-08-06,274
37018,5916.140417000048,2015-08-05,274
37874,5964.761078832931,2015-08-04,274
38730,6076.348298787567,2015-08-03,274
39586,7261.31506207309,2015-08-02,274
40442,5077.0659683309295,2015-08-01,274
211,6718.513478961257,2015-09-17,275
1067,7341.884922045592,2015-09-16,275
1923,8351.255101395009,2015-09-15,275
2779,9681.868253518332,2015-09-14,275
3635,0.0,2015-09-13,275
4491,6863.176893029606,2015-09-12,275
5347,5515.194762409834,2015-09-11,275
6203,5109.746175719646,2015-09-10,275
7059,5162.237403411964,2015-09-09,275
7915,5812.412106560155,2015-09-08,275
8771,6495.916551541431,2015-09-07,275
9627,0.0,2015-09-06,275
10483,6886.113625419548,2015-09-05,275
11339,7855.956456323331,2015-09-04,275
12195,7396.420014402591,2015-09-03,275
13051,7729.692418848044,2015-09-02,275
13907,7956.066697527272,2015-09-01,275
14763,10625.782577396716,2015-08-31,275
15619,0.0,2015-08-30,275
16475,7048.234903085404,2015-08-29,275
17331,6014.923310072619,2015-08-28,275
18187,5099.291867630594,2015-08-27,275
19043,5161.83708484006,2015-08-26,275
19899,5083.647978443036,2015-08-25,275
20755,5544.925991740768,2015-08-24,275
21611,0.0,2015-08-23,275
22467,6839.911820153113,2015-08-22,275
23323,7835.815659193033,2015-08-21,275
24179,6949.387211482893,2015-08-20,275
25035,7334.558663785095,2015-08-19,275
25891,7864.463947308634,2015-08-18,275
26747,9663.64058739868,2015-08-17,275
27603,0.0,2015-08-16,275
28459,0.0,2015-08-15,275
29315,5692.306643456395,2015-08-14,275
30171,5328.053199353728,2015-08-13,275
31027,5157.315295373849,2015-08-12,275
31883,5138.94586571845,2015-08-11,275
32739,5675.0918977831425,2015-08-10,275
33595,0.0,2015-08-09,275
34451,6979.550682884824,2015-08-08,275
35307,7946.775748723157,2015-08-07,275
36163,7152.830290403474,2015-08-06,275
37019,7772.962581895086,2015-08-05,275
37875,8084.212408702044,2015-08-04,275
38731,9706.82429586796,2015-08-03,275
39587,0.0,2015-08-02,275
40443,7813.5392263891,2015-08-01,275
212,5592.439500193437,2015-09-17,277
1068,6118.186147369164,2015-09-16,277
1924,6772.995450128529,2015-09-15,277
2780,8813.454903377606,2015-09-14,277
3636,0.0,2015-09-13,277
4492,5006.286446031292,2015-09-12,277
5348,5648.122584792372,2015-09-11,277
6204,6216.321957901218,2015-09-10,277
7060,5809.299885010039,2015-09-09,277
7916,5657.083006876329,2015-09-08,277
8772,6387.041640197879,2015-09-07,277
9628,0.0,2015-09-06,277
10484,5563.31944112785,2015-09-05,277
11340,7496.260785994533,2015-09-04,277
12196,7695.195908248841,2015-09-03,277
13052,7571.436550968319,2015-09-02,277
13908,7059.539577396636,2015-09-01,277
14764,10244.446172586493,2015-08-31,277
15620,0.0,2015-08-30,277
16476,5711.019947160063,2015-08-29,277
17332,5645.332192577125,2015-08-28,277
18188,4952.896998074259,2015-08-27,277
19044,4999.56630120033,2015-08-26,277
19900,5140.632923851664,2015-08-25,277
20756,5457.607981140291,2015-08-24,277
