Id,Sales,Date
23372,8407.141012862769,2015-08-21
24228,8639.011624714729,2015-08-20
25084,8877.276513322795,2015-08-19
25940,9122.11201313016,2015-08-18
26796,9373.699321340424,2015-08-17
27652,0.16938470993549729,2015-08-16
28508,6160.191732292136,2015-08-15
29364,6125.07477411345,2015-08-14
30220,6294.013033349522,2015-08-13
31076,6467.610089039464,2015-08-12
31932,6645.994416429172,2015-08-11
32788,6829.298033715824,2015-08-10
33644,0.17271975990451532,2015-08-09
34500,6177.7632655277885,2015-08-08
35356,8455.168932234305,2015-08-07
36212,8688.364006061109,2015-08-06
37068,8927.989881222757,2015-08-05
37924,9174.223899397726,2015-08-04
38780,9427.248292801392,2015-08-03
39636,0.176064321335588,2015-08-02
40492,6195.384912246947,2015-08-01
261,7255.324430670239,2015-09-17
1117,7455.431491548727,2015-09-16
1973,7661.056888355551,2015-09-15
2829,7872.3527997858755,2015-09-14
3685,-0.017890807544211306,2015-09-13
4541,5173.484483468626,2015-09-12
5397,5143.991462784024,2015-09-11
6253,5285.874468388217,2015-09-10
7109,5431.670169946308,2015-09-09
7965,5581.486467552199,2015-09-08
8821,5735.43423685179,2015-09-07
9677,-0.01508986171001046,2015-09-06
10533,5188.241957351817,2015-09-05
11389,7246.231763836942,2015-09-04
12245,7446.088076991436,2015-09-03
13101,7651.455811224942,2015-09-02
13957,7862.486954542398,2015-09-01
14813,7906.99935666444,2015-08-31
15669,-0.03334710851962232,2015-08-30
16525,5092.049150021549,2015-08-29
17381,5166.63191138173,2015-08-28
18237,5309.139270771249,2015-08-27
19093,5455.576543867558,2015-08-26
19949,5606.052105577108,2015-08-25
20805,5760.677319452208,2015-08-24
21661,-0.030590243590235097,2015-08-23
22517,5106.574372786711,2015-08-22
23373,7132.17581543439,2015-08-21
24229,7328.886817098389,2015-08-20
25085,7531.022501845611,2015-08-19
25941,7738.732465714433,2015-08-18
26797,7952.170430140849,2015-08-17
27653,-0.0278255161651104,2015-08-16
28509,5121.141021049676,2015-08-15
29365,5196.149804623759,2015-08-14
30221,5339.471176522829,2015-08-13
31077,5486.744910084596,2015-08-12
31933,5638.079999260933,2015-08-11
32789,5793.5884437209525,2015-08-10
33645,-0.02505290382064721,2015-08-09
34501,5135.749212954715,2015-08-08
35357,7172.921039902269,2015-08-07
36213,7370.755669263871,2015-08-06
37069,7574.045967897124,2015-08-05
37925,7782.942386343966,2015-08-04
38781,7997.599524108519,2015-08-03
39637,-0.022272384069293088,2015-08-02
40493,5150.399066983038,2015-08-01
262,8517.914473567926,2015-09-17
1118,8752.839876017639,2015-09-16
1974,8994.243796932045,2015-09-15
2830,9242.304893880995,2015-09-14
3686,0.15299478326424953,2015-09-13
4542,6073.837361620273,2015-09-12
5398,6039.212597639582,2015-09-11
6254,6205.783042710384,2015-09-10
7110,6376.946987218925,2015-09-09
7966,6552.831105720679,2015-09-08
8822,6733.565566064901,2015-09-07
9678,0.1562830896560917,2015-09-06
10534,6091.1626147919005,2015-09-05
11390,8336.648493629744,2015-09-04
12246,8566.575139087643,2015-09-03
13102,8802.842452700586,2015-09-02
13958,9045.625290551778,2015-09-01
14814,9096.835017878659,2015-08-31
15670,0.13484910808871522,2015-08-30
16526,5978.232396959391,2015-08-29
17382,6065.792451819178,2015-08-28
18238,6233.095887338419,2015-08-27
19094,6405.013035912595,2015-08-26
19950,6581.671129526437,2015-08-25
20806,6763.200908830632,2015-08-24
21662,0.1380856635615332,2015-08-23
22518,5995.2849876515775,2015-08-22
23374,8373.338175918067,2015-08-21
24230,8604.276609721075,2015-08-20
25086,8841.583613682946,2015-08-19
25942,9085.434813338159,2015-08-18
26798,9336.010677432087,2015-08-17
27654,0.1413314495930695,2015-08-16
28510,6012.386211818766,2015-08-15
29366,6100.446416146616,2015-08-14
30222,6268.705501184509,2015-08-13
31078,6441.604653145352,2015-08-12
31934,6619.271830772346,2015-08-11
32790,6801.838521516373,2015-08-10
33646,0.1445864925085995,2015-08-09
34502,6029.536208162164,2015-08-08
35358,8421.173011000838,2015-08-07
36214,8653.430582109166,2015-08-06
37070,8892.093101117127,2015-08-05
37926,9137.337196745159,2015-08-04
38782,9389.344368589365,2015-08-03
39638,0.14785081870847758,2015-08-02
40494,6046.735115778549,2015-08-01
263,7807.041324378993,2015-09-17
1119,8022.3630365719155,2015-09-16
1975,8243.622657878734,2015-09-15
2831,8470.983937529774,2015-09-14
3687,0.056781464640076634,2015-09-13
4543,5566.913764785884,2015-09-12
5399,5535.178314354148,2015-09-11
6255,5687.849047528946,2015-09-10
7111,5844.729968931913,2015-09-09
7967,6005.937182576881,2015-09-08
8823,6171.589994268507,2015-09-07
9679,0.05979537354530007,2015-09-06
10535,5582.793287128679,2015-09-05
11391,7640.901346515287,2015-09-04
12247,7851.641430229169,2015-09-03
13103,8068.193075865906,2015-09-02
13959,8290.71654838978,2015-09-01
14815,8337.653005894912,2015-08-31
15671,0.04014998159503205,2015-08-30
16527,5479.28669478722,2015-08-29
17383,5448.050692560673,2015-08-28
18239,5598.31871448888,2015-08-27
19095,5752.730665275208,2015-08-26
19951,5911.400821704294,2015-08-25
20807,6074.446611962259,2015-08-24
21663,0.0431164580115776,2015-08-23
22519,5494.916307365846,2015-08-22
23375,7520.634141866917,2015-08-21
24231,7728.057626788643,2015-08-20
25087,7941.2012120616455,2015-08-19
25943,8160.222640421956,2015-08-18
26799,8385.284004664027,2015-08-17
27655,0.04609139472950818,2015-08-16
28511,5510.590495128757,2015-08-15
29367,5479.176070561979,2015-08-14
30223,5630.302434474499,2015-08-13
31079,5785.596397671301,2015-08-12
31935,6066.833665155118,2015-08-11
32791,6234.165814128724,2015-08-10
33647,0.049074815877348486,2015-08-09
34503,5526.309385203036,2015-08-08
35359,7718.372593186962,2015-08-07
36215,7931.249095086411,2015-08-06
37071,8149.996074736985,2015-08-05
37927,8374.775421819879,2015-08-04
38783,8605.753490434672,2015-08-03
39639,0.052066745652437074,2015-08-02
40495,5542.07310507832,2015-08-01
264,8219.354958674316,2015-09-17
1120,8446.047009984139,2015-09-16
1976,8678.990529312729,2015-09-15
2832,9100.851093016756,2015-09-14
3688,0.11258616497910254,2015-09-13
4544,5860.934590807116,2015-09-12
5400,5946.77693314801,2015-09-11
6256,6110.798287516145,2015-09-10
7112,6279.342845257755,2015-09-09
7968,6452.535342379564,2015-09-08
8824,6630.503954722843,2015-09-07
9680,0.115759227208767,2015-09-06
10536,5877.652651689352,2015-09-05
11392,8209.054296182609,2015-09-04
12248,8435.46228697171,2015-09-03
13104,8668.113912266,2015-09-02
13960,8907.18135225974,2015-09-01
14816,8957.607397704987,2015-08-31
15672,0.09507643514550514,2015-08-30
16528,5768.680261013989,2015-08-29
17384,5853.171628239442,2015-08-28
18240,6014.6116368275125,2015-08-27
19096,6180.503663229203,2015-08-26
19952,6350.9704803729,2015-08-25
20808,6526.138246885905,2015-08-24
21664,0.09819956015310494,2015-08-23
22520,5785.135215326502,2015-08-22
23376,8079.845577639877,2015-08-21
24232,8302.690390244967,2015-08-20
25088,8531.680575884087,2015-08-19
25944,8766.985605002998,2015-08-18
26800,9008.779621519978,2015-08-17
27656,0.10133159221915293,2015-08-16
28512,-0.04811439706110745,2015-08-15
29368,5886.611086797296,2015-08-14
30224,6048.973252578478,2015-08-13
31080,6215.8128664262185,2015-08-12
31936,6387.253402556879,2015-08-11
32792,6563.421740225125,2015-08-10
33648,0.10447255674631155,2015-08-09
34504,5818.186044893867,2015-08-08
35360,8126.003961432797,2015-08-07
36216,8350.121679984135,2015-08-06
37072,8580.419874391891,2015-08-05
37928,8817.068983129466,2015-08-04
38784,9060.24414483798,2015-08-03
39640,0.10762247920969079,2015-08-02
40496,5834.782188210802,2015-08-01
265,6914.922761799609,2015-09-17
1121,7105.642593905921,2015-09-16
1977,7301.621891106257,2015-09-15
2833,7503.0056932361185,2015-09-14
3689,-0.06396256347509355,2015-09-13
4545,4930.744075353337,2015-09-12
5401,4902.634602711136,2015-09-11
6257,5037.861730073734,2015-09-10
7113,5176.818004784421,2015-09-09
7969,5319.606265232338,2015-09-08
8825,5466.332185772383,2015-09-07
9681,-0.06129301290105338,2015-09-06
10537,4944.8092609043,2015-09-05
11393,6767.765336932385,2015-09-04
12249,6954.427020859411,2015-09-03
13105,7146.236258662528,2015-09-02
13961,7343.3350040108,2015-09-01
14817,7384.908671635271,2015-08-31
15673,-0.07869379341807406,2015-08-30
16529,4853.128957454128,2015-08-29
17385,4825.461867871525,2015-08-28
18241,4958.56080908475,2015-08-27
19097,5095.3302088320015,2015-08-26
19953,5235.871287045814,2015-08-25
20809,5380.28805499245,2015-08-24
21665,-0.07606625586810332,2015-08-23
22521,4866.972787026742,2015-08-22
23377,6661.239428119802,2015-08-21
24233,6844.963455837606,2015-08-20
25089,7033.7540259282905,2015-08-19
25945,7227.750858013373,2015-08-18
26801,7427.0975247508595,2015-08-17
27657,-0.07343122466018565,2015-08-16
28513,4880.856098784289,2015-08-15
29369,4853.030972752771,2015-08-14
30225,4986.890184899508,2015-08-13
31081,5124.440821509165,2015-08-12
31937,5373.544935953952,2015-08-11
32793,5521.758318771745,2015-08-10
33649,-0.07078867842263431,2015-08-09
34505,4894.779005328791,2015-08-08
35361,6836.384999147638,2015-08-07
36217,7024.939001845079,2015-08-06
37073,7218.692742737407,2015-08-05
37929,7417.789614576348,2015-08-04
38785,7622.376964443725,2015-08-03
39641,-0.06813859572281114,2015-08-02
40497,4908.7416195833775,2015-08-01
266,8118.724600161583,2015-09-17
1122,8342.641576366988,2015-09-16
1978,8572.733492573681,2015-09-15
2834,8809.17063459324,2015-09-14
3690,0.09896632189191,2015-09-13
4546,5789.175088642475,2015-09-12
5402,5756.17281485031,2015-09-11
6258,5914.937895154573,2015-09-10
7114,6078.081226995609,2015-09-09
7970,6245.723549055253,2015-09-08
8826,6417.988929616031,2015-09-07
9682,0.102100540739341,2015-09-06
10538,5805.688493586047,2015-09-05
11394,7945.952606612033,2015-09-04
12250,8165.10506378833,2015-09-03
13106,8390.30107021726,2015-09-02
13962,8621.707288358555,2015-09-01
14818,8670.5173666888,2015-08-31
15674,0.0816709392975102,2015-08-30
16530,5698.05010014035,2015-08-29
17386,5665.567211647205,2015-08-28
18242,5821.83366869816,2015-08-27
19098,6104.832121926461,2015-08-26
19954,6273.212151211247,2015-08-25
20810,6446.235582688527,2015-08-24
21666,0.08475583223474625,2015-08-23
22522,5714.303619361532,2015-08-22
23378,7980.923038205527,2015-08-21
24234,8201.039872092193,2015-08-20
25090,8427.226849768553,2015-08-19
25946,8659.651367089722,2015-08-18
26802,8898.485436172477,2015-08-17
27658,0.08784952319371747,2015-08-16
28514,5730.603493129962,2015-08-15
29370,5814.537263048023,2015-08-14
30226,5974.911854930814,2015-08-13
31082,6139.709083718539,2015-08-12
31938,6309.0509121046725,2015-08-11
32794,6483.062666137872,2015-08-10
33650,0.0909520372661168,2015-08-09
34506,5746.949853647401,2015-08-08
35362,8026.516369183463,2015-08-07
36218,8247.89052660146,2015-08-06
37074,8475.369500916582,2015-08-05
37930,8709.12164416134,2015-08-04
38786,8949.319950998379,2015-08-03
39642,0.09406339961519797,2015-08-02
40498,5763.3428334926575,2015-08-01
267,7368.429919539428,2015-09-17
1123,7571.65608116418,2015-09-16
1979,7780.486593901509,2015-09-15
2835,8158.678518175265,2015-09-14
3691,-0.002582514565177073,2015-09-13
4547,5254.1400002857945,2015-09-12
5403,5331.096424818629,2015-09-11
6259,5478.139208542748,2015-09-10
7115,5629.236978996803,2015-09-09
7971,5784.5015602156955,2015-09-08
8827,5944.0478599965245,2015-09-07
9683,0.0002620900594899694,2015-09-06
10539,5269.127501273477,2015-09-05
11395,7359.1955238546825,2015-09-04
12251,7562.167029310582,2015-09-03
13107,7770.735863246889,2015-09-02
13963,7985.056382729853,2015-09-01
14819,8030.262606779367,2015-08-31
15675,-0.01827973537467533,2015-08-30
16531,5171.435321278337,2015-08-29
17387,5247.180616062354,2015-08-28
18243,5391.909260443361,2015-08-27
19099,5540.629074724315,2015-08-26
19955,5693.45012306868,2015-08-25
20811,5850.485504870258,2015-08-24
21667,-0.015479898750931847,2015-08-23
22523,5186.186951012685,2015-08-22
23379,7243.3617671518305,2015-08-21
24235,7443.138934644236,2015-08-20
25091,7648.425340622253,2015-08-19
25947,7859.37291290162,2015-08-18
26803,8076.137768998914,2015-08-17
27659,-0.012672077077472955,2015-08-16
28515,-0.14664825575756338,2015-08-15
29371,5277.158609424955,2015-08-14
30227,5422.713954458633,2015-08-13
31083,5572.283267248044,2015-08-12
31939,5725.977240651222,2015-08-11
32795,5883.909620094027,2015-08-10
33651,-0.009856247581177391,2015-08-09
34507,5215.816544078159,2015-08-08
35363,7284.742093946866,2015-08-07
36219,7485.660403301403,2015-08-06
37075,7692.119420316664,2015-08-05
37931,7904.271940631221,2015-08-04
38787,8122.274973516394,2015-08-03
39643,-0.007032387423975633,2015-08-02
40499,5230.6947477231,2015-08-01
268,8517.681926604582,2015-09-17
1124,8752.60091612585,2015-09-16
1980,8993.998247263013,2015-09-15
2836,9242.052572708973,2015-09-14
3692,0.15296330913260628,2015-09-13
4548,6073.671532395714,2015-09-12
5404,6039.047713592231,2015-09-11
6260,6205.613611669246,2015-09-10
7116,6376.772883791916,2015-09-09
7972,6552.652201057811,2015-09-08
8828,6733.381727762887,2015-09-07
9684,0.15625152576117304,2015-09-06
10540,6090.996312627387,2015-09-05
11396,8336.42089481482,2015-09-04
12252,8566.341263798955,2015-09-03
13108,8802.602127852335,2015-09-02
13964,9045.378338285005,2015-09-01
14820,9096.586667702944,2015-08-31
15676,0.13481812929267759,2015-08-30
16532,5978.069177532636,2015-08-29
17388,5943.99026368315,2015-08-28
18244,6107.934770297083,2015-08-27
19100,6276.400361060317,2015-08-26
19956,6449.511713537873,2015-08-25
20812,6627.396943517742,2015-08-24
21668,0.1380545964149024,2015-08-23
22524,5995.121302727923,2015-08-22
23380,8205.207698055414,2015-08-21
24236,8431.509611524933,2015-08-20
25092,8664.052234214143,2015-08-19
25948,8903.007665646943,2015-08-18
26804,9148.552751321615,2015-08-17
27660,0.14130029384387227,2015-08-16
28516,6012.2220600706405,2015-08-15
29372,5977.94848496082,2015-08-14
30228,6142.829454644653,2015-08-13
31084,6312.257333242698,2015-08-12
31940,6619.091112429014,2015-08-11
32796,6801.652819518166,2015-08-10
33652,0.14455524790414404,2015-08-09
34508,6029.371588258198,2015-08-08
35364,8420.943104859094,2015-08-07
36220,8653.194335864697,2015-08-06
37076,8891.850339929442,2015-08-05
37932,9137.087740952204,2015-08-04
38788,9389.088033574564,2015-08-03
39644,0.14781948499535136,2015-08-02
40500,6046.570026383575,2015-08-01
269,7442.92628170774,2015-09-17
1125,7648.20682337325,2015-09-16
1981,7859.148369620448,2015-09-15
2837,8075.907033506195,2015-09-14
3693,0.007500215719150761,2015-09-13
4549,5307.2633513429055,2015-09-12
5405,5384.997715789108,2015-09-11
6261,5533.526930972677,2015-09-10
7117,5686.152124084045,2015-09-09
7973,5842.986249569003,2015-09-08
8829,6004.145376808778,2015-09-07
9685,0.010373575986880913,2015-09-06
10541,5322.402358527643,2015-09-05
11397,7433.598537026823,2015-09-04
12253,7638.621848245906,2015-09-03
13109,7849.299070423853,2015-09-02
13965,8065.786120997271,2015-09-01
14821,8111.449327374553,2015-08-31
15677,-0.008355685729043853,2015-08-30
16533,5223.722624257425,2015-08-29
17389,5300.233615842196,2015-08-28
18245,5446.425298426382,2015-08-27
19101,5596.648496994495,2015-08-26
19957,5751.014388330612,2015-08-25
20813,5909.637215131825,2015-08-24
21669,-0.005527546014639106,2015-08-23
22525,5238.623375804893,2015-08-22
23381,7316.593835816082,2015-08-21
24237,7518.390518031454,2015-08-20
25093,7725.752130723551,2015-08-19
25949,7938.832137521547,2015-08-18
26805,8157.788234108487,2015-08-17
27661,-0.0026913405309569225,2015-08-16
28517,5253.566623846941,2015-08-15
29373,5330.514651838363,2015-08-14
30229,5477.541392056954,2015-08-13
31085,5628.622676575033,2015-08-12
31941,5783.8703172266605,2015-08-11
32797,5943.399209271598,2015-08-10
33653,0.00015295372533372597,2015-08-09
34509,5268.552489582291,2015-08-08
35365,7358.3924695690675,2015-08-07
36221,7561.341829263108,2015-08-06
37077,7769.887906725705,2015-08-05
37933,7984.1850421815725,2015-08-04
38789,8204.39183208307,2015-08-03
39645,0.0030053598231686712,2015-08-02
40501,5283.581094555319,2015-08-01
270,7046.362053916651,2015-09-17
1126,7240.706576550625,2015-09-16
1982,7440.410522070617,2015-09-15
2838,7802.074238982801,2015-09-14
3694,-0.04617287693731759,2015-09-13
4550,5024.473426083996,2015-09-12
5406,5098.0666065578025,2015-09-11
6262,5238.68314618621,2015-09-10
7118,5383.177456540664,2015-09-09
7974,5531.656474584934,2015-09-08
8830,5684.230086274629,2015-09-07
9686,-0.0434525907131252,2015-09-06
10542,5038.805924919966,2015-09-05
11398,7037.531231118963,2015-09-04
12254,7231.6322268803215,2015-09-03
13110,7431.085929807214,2015-09-02
13966,7636.03995106405,2015-09-01
14822,7679.270517260588,2015-08-31
15678,-0.06118407854892377,2015-08-30
16534,4945.383208403367,2015-08-29
17390,5017.818189406199,2015-08-28
18246,5156.221725047563,2015-08-27
19102,5298.442003586381,2015-08-26
19958,5444.5842790270235,2015-08-25
20814,5594.756707954867,2015-08-24
21670,-0.05850660381956653,2015-08-23
22526,4959.490144320843,2015-08-22
23382,6926.759783332223,2015-08-21
24238,7117.806044005929,2015-08-20
25094,7314.120771667351,2015-08-19
25950,7515.849254396495,2015-08-18
26806,7723.140786870739,2015-08-17
27662,-0.055821493012930934,2015-08-16
28518,-0.18394248039832112,2015-08-15
29374,5046.48604773213,2015-08-14
30230,5185.680154540218,2015-08-13
31086,5328.712805761679,2015-08-12
31942,5475.689856619491,2015-08-11
32798,5626.720081497386,2015-08-10
33654,-0.05312872435115461,2015-08-09
34510,4987.824828566766,2015-08-08
35366,6966.331656328899,2015-08-07
36222,7158.469187283375,2015-08-06
37078,7355.905279096189,2015-08-05
37934,7558.78604974351,2015-08-04
38790,7767.2616466849,2015-08-03
39646,-0.050428275994265345,2015-08-02
40502,5002.05280670654,2015-08-01
271,7109.598262669599,2015-09-17
1127,7305.686645021471,2015-09-16
1983,7507.182540535103,2015-09-15
2839,7714.235071755359,2015-09-14
3695,-0.037614155162168574,2015-09-13
4551,5069.567162466897,2015-09-12
5407,5040.666439567249,2015-09-11
6263,5179.700059520521,2015-09-10
7119,5322.567798154404,2015-09-09
7975,5469.375388643801,2015-09-08
8831,5620.231479958673,2015-09-07
9687,-0.0348694597212757,2015-09-06
10543,5084.028267280745,2015-09-05
11399,7100.688200611928,2015-09-04
12255,7296.530870916655,2015-09-03
13111,7497.774278402266,2015-09-02
13967,7704.567358752958,2015-09-01
14823,7748.185834224996,2015-08-31
15679,-0.0333791924010427,2015-08-30
16535,5091.880108179915,2015-08-29
17391,5062.8522081341,2015-08-28
18247,5202.497643198965,2015-08-27
19103,5345.99406891935,2015-08-26
19959,5493.447683747226,2015-08-25
20815,5644.967614760525,2015-08-24
21671,-0.030622418973918878,2015-08-23
22527,5106.404848842835,2015-08-22
23383,6988.922797024077,2015-08-21
24239,7181.683322003917,2015-08-20
25095,7379.759588096981,2015-08-19
25951,7583.298187057941,2015-08-18
26807,7792.449753190166,2015-08-17
27663,-0.027857783312019272,2015-08-16
28519,5120.9710136286185,2015-08-15
29375,5091.77730408451,2015-08-14
30231,5232.220404136872,2015-08-13
31087,5376.536491986384,2015-08-12
31943,5524.832372698369,2015-08-11
32799,5677.217796692668,2015-08-10
33655,-0.02508526299248713,2015-08-09
34511,5135.578720677606,2015-08-08
35367,7028.84974972326,2015-08-07
36223,7222.711336987566,2015-08-06
37079,7421.919029268998,2015-08-05
37935,7626.620255665075,2015-08-04
38791,7836.966510913392,2015-08-03
39647,-0.022304835528516385,2015-08-02
40503,5150.228088467099,2015-08-01
272,6611.997548571933,2015-09-17
1128,6794.363637035145,2015-09-16
1984,6981.758820092314,2015-09-15
2840,7174.321784670642,2015-09-14
3696,-0.10496205838191798,2015-09-13
4552,4714.72812533975,2015-09-12
5408,4687.849879286846,2015-09-11
6264,4817.153906030573,2015-09-10
7120,4950.023739264714,2015-09-09
7976,5086.557712941014,2015-09-08
8832,5226.856872758524,2015-09-07
9688,-0.10240943713238242,2015-09-06
10544,4728.177239908016,2015-09-05
11400,6471.285784803205,2015-09-04
12256,6649.771476552101,2015-09-03
13112,6833.1792535145205,2015-09-02
13968,7021.6448516288,2015-09-01
14824,7061.397545745678,2015-08-31
15680,-0.11904804384700429,2015-08-30
16536,4640.512637099388,2015-08-29
17392,4614.057397229377,2015-08-28
18248,4741.326454776159,2015-08-27
19104,4872.105200635501,2015-08-26
19960,5006.490421192788,2015-08-25
20816,5144.581571903577,2015-08-24
21672,-0.11653559540372296,2015-08-23
22528,4653.750091330689,2015-08-22
23384,6369.425830882365,2015-08-21
24240,6545.102539075595,2015-08-20
25096,6725.623869374305,2015-08-19
25952,6911.123421523085,2015-08-18
26808,7101.738479535669,2015-08-17
27664,-0.11401598153316034,2015-08-16
28520,4667.025298382718,2015-08-15
29376,4640.418944238408,2015-08-14
30232,4768.414971994767,2015-08-13
31088,4899.94073566126,2015-08-12
31944,5138.1338090804165,2015-08-11
32800,5279.855278651115,2015-08-10
33656,-0.1114891817997336,2015-08-09
34512,4680.338365925396,2015-08-08
35368,6536.899828459071,2015-08-07
36224,6717.19495328304,2015-08-06
37080,6902.462061907342,2015-08-05
37936,7092.83826631953,2015-08-04
38792,7288.464459633136,2015-08-03
39648,-0.10895517570957836,2015-08-02
40504,4693.689401935695,2015-08-01
273,7852.246801384473,2015-09-17
1129,8068.8151412916895,2015-09-16
1985,8291.35576846255,2015-09-15
2841,8520.03338017079,2015-09-14
3697,0.06289981215067125,2015-09-13
4553,5599.1497875226805,2015-09-12
5409,5567.230601360679,2015-09-11
6265,5720.785237813038,2015-09-10
7121,5878.574437821403,2015-09-09
7977,6040.714977596036,2015-09-08
8833,6207.326853675096,2015-09-07
9689,0.06593117039870058,2015-09-06
10545,5615.121246031321,2015-09-05
11401,7685.144938633509,2015-09-04
12257,7897.1051242414105,2015-09-03
13113,8114.910518421573,2015-09-02
13969,8338.722314009128,2015-09-01
14825,8385.9305150748,2015-08-31
15681,0.04617203938415359,2015-08-30
16537,5511.0153913799495,2015-08-29
17393,5591.733506685619,2015-08-28
18249,5745.963857739001,2015-08-27
19105,5904.44740647427,2015-08-26
19961,6067.301442973421,2015-08-25
20817,6234.646491817376,2015-08-24
21673,0.0491556905281198,2015-08-23
22529,5526.735493245529,2015-08-22
23385,7718.967690460482,2015-08-21
24241,7931.860603308405,2015-08-20
25097,8150.6244464708125,2015-08-19
25953,8375.42112210923,2015-08-18
26809,8606.41699714771,2015-08-17
27665,0.05214785095527631,2015-08-16
28521,5542.500428368125,2015-08-15
29377,5623.679611480326,2015-08-14
30233,5778.790937633161,2015-08-13
31089,5938.179756045607,2015-08-12
31945,6101.964026769226,2015-08-11
32801,6270.264962830191,2015-08-10
33657,0.05514854493384247,2015-08-09
34513,5558.310324610826,2015-08-08
35369,7763.064713241258,2015-08-07
36225,7977.17368605266,2015-08-06
37081,8197.187124363965,2015-08-05
37937,8423.267855133718,2015-08-04
38793,8655.583195586078,2015-08-03
39649,0.05815779680124984,2015-08-02
40505,5574.165310201391,2015-08-01
274,9198.517594112893,2015-09-17
1130,9452.211932733833,2015-09-16
1986,9712.90237922564,2015-09-15
2842,9980.78186467854,2015-09-14
3698,6383.121023587186,2015-09-13
4554,6559.175402981107,2015-09-12
5410,6655.242804286157,2015-09-11
6266,6838.801463602642,2015-09-10
7122,7027.422104941233,2015-09-09
7978,7221.244322163015,2015-09-08
8834,7420.411558697517,2015-09-07
9690,6401.328344446629,2015-09-06
10546,6577.884825627544,2015-09-05
11402,9186.989974405487,2015-09-04
12258,9440.366416807674,2015-09-03
13114,9700.730200482894,2015-09-02
13970,9968.274014765655,2015-09-01
14826,10024.706528277198,2015-08-31
15682,6282.648594694363,2015-08-30
16538,6455.932254195981,2015-08-29
17394,6550.4877597974755,2015-08-28
18250,6731.157597884272,2015-08-27
19106,6916.809753208172,2015-08-26
19962,7107.5816227210635,2015-08-25
20818,7303.61439235924,2015-08-24
21674,6300.569371212992,2015-08-23
22530,6474.3472304919305,2015-08-22
23386,9042.390637087048,2015-08-21
24242,9291.779475479487,2015-08-20
25098,9548.045689317776,2015-08-19
25954,9811.378935417864,2015-08-18
26810,10081.97410074609,2015-08-17
27666,6318.54125724645,2015-08-16
28522,6492.814725745588,2015-08-15
29378,6587.910339343869,2015-08-14
30234,6769.612176823056,2015-08-13
31090,6956.324790901561,2015-08-12
31946,7148.186363352747,2015-08-11
32802,7345.338886577367,2015-08-10
33658,6336.564398557533,2015-08-09
34514,6511.334889739438,2015-08-08
35370,9094.047148996027,2015-08-07
36226,9344.860514760705,2015-08-06
37082,9602.590540045192,2015-08-05
37938,9867.42796499909,2015-08-04
38794,10139.568789797444,2015-08-03
39650,6354.638941324751,2015-08-02
40506,6529.90787268313,2015-08-01
275,8621.128038501509,2015-09-17
1131,8858.899752926241,2015-09-16
1987,9103.228478326459,2015-09-15
2843,9354.295036853493,2015-09-14
3699,0.16696425112306762,2015-09-13
4555,6147.438948117004,2015-09-12
5411,6112.394677010548,2015-09-11
6267,6280.983258253707,2015-09-10
7123,6454.220992909531,2015-09-09
7979,6632.236090298571,2015-09-08
8835,6815.160295359254,2015-09-07
9691,0.17029239801646065,2015-09-06
10547,6164.974110796322,2015-09-05
11403,8437.665874055472,2015-09-04
12259,8670.378267489175,2015-09-03
13115,8909.508151420312,2015-09-02
13971,9155.232500455493,2015-09-01
14827,9207.06267520359,2015-08-31
15683,0.14859872636120341,2015-08-30
16539,6050.675651692301,2015-08-29
17395,6016.182902561044,2015-08-28
18251,6182.118259628392,2015-08-27
19107,6352.629602363941,2015-08-26
19963,6527.843122347385,2015-08-25
20819,6707.888491133218,2015-08-24
21675,0.15187449533117428,2015-08-23
22531,6067.934848364879,2015-08-22
23387,8304.859297574732,2015-08-21
24243,8533.909294992562,2015-08-20
25099,8769.275785314656,2015-08-19
25955,9011.132957945372,2015-08-18
26811,9259.65980589586,2015-08-17
27667,0.15515960669557616,2015-08-16
28523,6085.243267746495,2015-08-15
29379,6050.553493497362,2015-08-14
30235,6217.436685518705,2015-08-13
31091,6388.922001574671,2015-08-12
31947,6699.4817986741855,2015-08-11
32803,6884.260433093464,2015-08-10
33659,0.15845408709863654,2015-08-09
34515,6102.601050218818,2015-08-08
35371,8523.2144745758,2015-08-07
36227,8758.286034716568,2015-08-06
37083,8999.840143900617,2015-08-05
37939,9248.05557084876,2015-08-04
38795,9503.116014172048,2015-08-03
39651,0.16175796326057149,2015-08-02
40507,6120.008336563919,2015-08-01
276,8475.132556091092,2015-09-17
1132,8708.878165127924,2015-09-16
1988,8949.06975756372,2015-09-15
2844,9195.88509375149,2015-09-14
3700,0.1472044530734862,2015-09-13
4556,6043.329579027033,2015-09-12
5412,6008.878700322437,2015-09-11
6268,6174.612630006541,2015-09-10
7124,6344.916990612498,2015-09-09
7980,6519.917820537219,2015-09-08
8836,6699.744633928105,2015-09-07
9692,0.1504762456180382,2015-09-06
10548,6060.567824921646,2015-09-05
11404,8294.776892393218,2015-09-04
12260,8523.548848154165,2015-09-03
13116,8758.62962928755,2015-09-02
13972,9000.193213750787,2015-09-01
14828,9051.145766253889,2015-08-31
15684,0.12914990532743015,2015-08-30
16540,5948.204741701761,2015-08-29
17396,6035.3250706959,2015-08-28
18252,6201.788309756521,2015-08-27
19108,6372.842091843573,2015-08-26
19964,6548.613009983808,2015-08-25
20820,6729.23114824948,2015-08-24
21676,0.13237020684564194,2015-08-23
